1613,KTWO,"K2M Group Holdings, Inc.",910770241.14,Health Care,Medical/Dental Instruments
1614,KALU,Kaiser Aluminum Corporation,1393209352.47,Capital Goods,Metal Fabrications
1615,KALV,"KalVista Pharmaceuticals, Inc.",73049810.56,Health Care,Major Pharmaceuticals
1616,KMDA,Kamada Ltd.,254934323.0,Health Care,Major Pharmaceuticals
1617,KNDI,"Kandi Technologies Group, Inc.",200338479.6,Capital Goods,Auto Manufacturing
1618,KPTI,Karyopharm Therapeutics Inc.,479660881.56,Health Care,Major Pharmaceuticals
1619,KBSF,KBS Fashion Group Limited,11650474.18,Consumer Non-Durables,Apparel
1620,KCAP,"KCAP Financial, Inc.",152431005.4,,
1621,KRNY,Kearny Financial,1354490830.75,Finance,Savings Institutions
1622,KELYA,"Kelly Services, Inc.",823774726.08,Technology,Professional Services
1623,KELYB,"Kelly Services, Inc.",822244968.0,Technology,Professional Services
1624,KMPH,"KemPharm, Inc.",56390880.7,Health Care,Major Pharmaceuticals
1625,KFFB,Kentucky First Federal Bancorp,83138309.8,Finance,Savings Institutions
1626,KERX,"Keryx Biopharmaceuticals, Inc.",510728954.48,Health Care,Major Pharmaceuticals
1627,KEQU,Kewaunee Scientific Corporation,61682279.75,Capital Goods,Medical Specialities
1628,KTEC,"Key Technology, Inc.",84387915.5,Technology,Industrial Machinery/Components
1629,KTCC,Key Tronic Corporation,78007680.0,Technology,Computer peripheral equipment
1630,KFRC,"Kforce, Inc.",676636305.4,Technology,Professional Services
1631,KE,"Kimball Electronics, Inc.",442747279.8,Technology,Electrical Products
1632,KBAL,"Kimball International, Inc.",635986097.6,Consumer Durables,Home Furnishings
1633,KIN,"Kindred Biosciences, Inc.",120493554.5,Health Care,Major Pharmaceuticals
1634,KGJI,Kingold Jewelry Inc.,75921697.05,Miscellaneous,Business Services
1635,KINS,"Kingstone Companies, Inc",162506915.1,Finance,Property-Casualty Insurers
1636,KONE,Kingtone Wirelessinfo Solution Holding Ltd,2057400.0,Technology,EDP Services
1637,KNSL,"Kinsale Capital Group, Inc.",660723957.57,Finance,Property-Casualty Insurers
1638,KIRK,"Kirkland&#39;s, Inc.",180304185.6,Consumer Services,Other Specialty Stores
1639,KITE,"Kite Pharma, Inc.",3640290419.02,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1640,KTOV,Kitov Pharmaceuticals Holdings Ltd.,9093118.16,Health Care,Major Pharmaceuticals
1641,KTOVW,Kitov Pharmaceuticals Holdings Ltd.,0.0,Health Care,Major Pharmaceuticals
1642,KLAC,KLA-Tencor Corporation,14171465114.4,Capital Goods,Electronic Components
1643,KLRE,KLR Energy Acquisition Corp.,105698060.325,Energy,Oil & Gas Production
1644,KLREU,KLR Energy Acquisition Corp.,0.0,Energy,Oil & Gas Production
1645,KLREW,KLR Energy Acquisition Corp.,0.0,Energy,Oil & Gas Production
1646,KLXI,KLX Inc.,2709975761.74,Capital Goods,Aerospace
1647,KONA,"Kona Grill, Inc.",64835009.7,Consumer Services,Restaurants
1648,KZ,KongZhong Corporation,252766672.96,Technology,Telecommunications Equipment
1649,KOPN,Kopin Corporation,225013221.74,Technology,Semiconductors
1650,KRNT,Kornit Digital Ltd.,486541006.1,Capital Goods,Industrial Machinery/Components
1651,KOSS,Koss Corporation,16758742.62,Consumer Non-Durables,Consumer Electronics/Appliances
1652,KWEB,KraneShares CSI China Internet ETF,136510000.0,,
1653,KTOS,"Kratos Defense & Security Solutions, Inc.",557509398.16,Capital Goods,Military/Government/Technical
1654,KLIC,"Kulicke and Soffa Industries, Inc.",1446785438.43,Technology,Semiconductors
1655,KURA,"Kura Oncology, Inc.",213677470.0,Health Care,Major Pharmaceuticals
1656,KVHI,"KVH Industries, Inc.",149004882.0,Technology,Radio And Television Broadcasting And Communications Equipment
1657,FSTR,L.B. Foster Company,149925501.825,Basic Industries,Metal Fabrications
1658,LJPC,La Jolla Pharmaceutical Company,630571563.21,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1659,LSBK,"Lake Shore Bancorp, Inc.",96039657.0,Finance,Savings Institutions
1660,LBAI,"Lakeland Bancorp, Inc.",963349200.0,Finance,Major Banks
1661,LKFN,Lakeland Financial Corporation,1146393654.05,Finance,Major Banks
1662,LAKE,"Lakeland Industries, Inc.",73343311.4,Health Care,Industrial Specialties
1663,LRCX,Lam Research Corporation,19316541164.22,Technology,Industrial Machinery/Components
1664,LAMR,Lamar Advertising Company,7400138350.85,Consumer Services,Real Estate Investment Trusts
1665,LANC,Lancaster Colony Corporation,3653827581.6,Consumer Non-Durables,Packaged Foods
1666,LCA,"Landcadia Holdings, Inc.",318750000.0,Finance,Business Services
1667,LCAHU,"Landcadia Holdings, Inc.",0.0,Finance,Business Services
1668,LCAHW,"Landcadia Holdings, Inc.",0.0,Finance,Business Services
1669,LNDC,Landec Corporation,350430191.2,Basic Industries,Major Chemicals
1670,LARK,Landmark Bancorp Inc.,116274394.62,Finance,Major Banks
1671,LMRK,Landmark Infrastructure Partners LP,333238814.5,Consumer Services,Real Estate
1672,LMRKO,Landmark Infrastructure Partners LP,0.0,Consumer Services,Real Estate
1673,LMRKP,Landmark Infrastructure Partners LP,0.0,Consumer Services,Real Estate
1674,LE,"Lands&#39; End, Inc.",573325526.1,Consumer Services,Clothing/Shoe/Accessory Stores
1675,LSTR,"Landstar System, Inc.",3650524120.5,Transportation,Trucking Freight/Courier Services
1676,LNTH,"Lantheus Holdings, Inc.",493657849.2,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
1677,LTRX,"Lantronix, Inc.",51361608.9,Technology,Computer Communications Equipment
1678,LSCC,Lattice Semiconductor Corporation,860456845.71,Technology,Semiconductors
1679,LAUR,"Laureate Education, Inc.",2103762137.5,Consumer Services,Other Consumer Services
1680,LAWS,"Lawson Products, Inc.",242897132.5,Consumer Durables,Industrial Specialties
1681,LAYN,Layne Christensen Company,188142997.0,Basic Industries,Engineering & Construction
1682,LCNB,LCNB Corporation,224455661.25,Finance,Major Banks
1683,LBIX,Leading Brands Inc,5156438.08,Consumer Non-Durables,Beverages (Production/Distribution)
1684,LPTX,"LEAP THERAPEUTICS, INC.",133015577.45,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1685,LGCY,Legacy Reserves LP,175026604.27,Energy,Oil & Gas Production
1686,LGCYO,Legacy Reserves LP,76860000.0,Energy,Oil & Gas Production
1687,LGCYP,Legacy Reserves LP,21680000.0,Energy,Oil & Gas Production
1688,LTXB,"LegacyTexas Financial Group, Inc.",2039964814.8,Finance,Savings Institutions
1689,DDBI,Legg Mason Developed EX-US Diversified Core ETF,0.0,,
1690,EDBI,Legg Mason Emerging Markets Diversified Core ETF,0.0,,
1691,INFR,Legg Mason Global Infrastructure ETF,0.0,,
1692,LVHD,Legg Mason Low Volatility High Dividend ETF,0.0,,
1693,UDBI,Legg Mason US Diversified Core ETF,0.0,,
1694,LMAT,"LeMaitre Vascular, Inc.",413674675.68,Health Care,Medical/Dental Instruments
1695,TREE,"LendingTree, Inc.",1410112557.6,Finance,Finance: Consumer Services
1696,LXRX,"Lexicon Pharmaceuticals, Inc.",1673944807.14,Health Care,Major Pharmaceuticals
1697,LGIH,"LGI Homes, Inc.",636559993.74,Capital Goods,Homebuilding
1698,LHCG,LHC Group,892665791.04,Health Care,Medical/Nursing Services
1699,LLIT,Lianluo Smart Limited,10301052.39,Health Care,Medical/Dental Instruments
1700,LBRDA,Liberty Broadband Corporation,15161896404.6,Consumer Services,Television Services
1701,LBRDK,Liberty Broadband Corporation,15440046302.67,Consumer Services,Television Services
1702,LEXEA,"Liberty Expedia Holdings, Inc.",2462806375.0,Consumer Services,Other Consumer Services
1703,LEXEB,"Liberty Expedia Holdings, Inc.",2334683500.0,Consumer Services,Other Consumer Services
1704,LBTYA,Liberty Global plc,31215565868.16,Consumer Services,Television Services
1705,LBTYB,Liberty Global plc,32844359729.4,Consumer Services,Television Services
1706,LBTYK,Liberty Global plc,30517511356.2,Consumer Services,Television Services
1707,LILA,Liberty Global plc,4050686237.85,Consumer Services,Television Services
1708,LILAK,Liberty Global plc,4062777838.56,Consumer Services,Television Services
1709,LVNTA,Liberty Interactive Corporation,3768841979.48,Consumer Services,Catalog/Specialty Distribution
1710,LVNTB,Liberty Interactive Corporation,3832054650.94,Consumer Services,Catalog/Specialty Distribution
1711,QVCA,Liberty Interactive Corporation,8573179619.54,Consumer Services,Catalog/Specialty Distribution
1712,QVCB,Liberty Interactive Corporation,9064114613.66,Consumer Services,Catalog/Specialty Distribution
1713,BATRA,Liberty Media Corporation,0.0,Consumer Services,Broadcasting
1714,BATRK,Liberty Media Corporation,1080470875.8,Consumer Services,Broadcasting
1715,FWONA,Liberty Media Corporation,0.0,Consumer Services,Broadcasting
1716,FWONK,Liberty Media Corporation,8045022786.99,Consumer Services,Broadcasting
1717,LSXMA,Liberty Media Corporation,0.0,Consumer Services,Broadcasting
1718,LSXMB,Liberty Media Corporation,0.0,Consumer Services,Broadcasting
1719,LSXMK,Liberty Media Corporation,13007730349.18,Consumer Services,Broadcasting
1720,TAX,"Liberty Tax, Inc.",184942591.05,Miscellaneous,Multi-Sector Companies
1721,LTRPA,"Liberty TripAdvisor Holdings, Inc.",1001285724.6,Technology,EDP Services
1722,LTRPB,"Liberty TripAdvisor Holdings, Inc.",1200042816.0,Technology,EDP Services
1723,LPNT,"LifePoint Health, Inc.",2588368348.8,Health Care,Hospital/Nursing Management
1724,LCUT,"Lifetime Brands, Inc.",211414545.55,Capital Goods,Industrial Machinery/Components
1725,LFVN,Lifevantage Corporation,79242477.7,Health Care,Major Pharmaceuticals
1726,LWAY,"Lifeway Foods, Inc.",174641649.06,Consumer Non-Durables,Packaged Foods
1727,LGND,Ligand Pharmaceuticals Incorporated,2168347013.1,Health Care,Major Pharmaceuticals
1728,LTBR,Lightbridge Corporation,5490253.015,Consumer Services,Professional Services
1729,LPTH,"LightPath Technologies, Inc.",56944288.8,Technology,Semiconductors
1730,LMB,"Limbach Holdings, Inc.",105108323.1,Basic Industries,Engineering & Construction
1731,LLNW,"Limelight Networks, Inc.",239837642.24,Miscellaneous,Business Services
1732,LMNR,Limoneira Co,259380539.48,Consumer Non-Durables,Farming/Seeds/Milling
1733,LINC,Lincoln Educational Services Corporation,53941625.64,Consumer Services,Other Consumer Services
1734,LECO,"Lincoln Electric Holdings, Inc.",5726592595.52,Technology,Industrial Machinery/Components
1735,LIND,Lindblad Expeditions Holdings Inc.,412337265.6,Consumer Services,Transportation Services
1736,LINDW,Lindblad Expeditions Holdings Inc.,0.0,Consumer Services,Transportation Services
1737,LLTC,Linear Technology Corporation,15616712226.3,Technology,Semiconductors
1738,LBIO,"Lion Biotechnologies, Inc.",474965266.95,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1739,LPCN,Lipocine Inc.,73043572.0,Health Care,Major Pharmaceuticals
1740,LQDT,"Liquidity Services, Inc.",260541556.7,Miscellaneous,Business Services
1741,LFUS,"Littelfuse, Inc.",3698208507.0,Consumer Durables,Electrical Products
1742,LIVN,LivaNova PLC,2480679665.34,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1743,LOB,"Live Oak Bancshares, Inc.",863343473.8,Finance,Major Banks
1744,LIVE,Live Ventures Incorporated,29625173.16,Technology,EDP Services
1745,LPSN,"LivePerson, Inc.",402897407.5,Technology,Computer Software: Prepackaged Software
1746,LKQ,LKQ Corporation,9766691098.5,Consumer Services,Motor Vehicles
1747,LMFA,"LM Funding America, Inc.",13565640.0,Finance,Finance: Consumer Services
1748,LMFAW,"LM Funding America, Inc.",0.0,Finance,Finance: Consumer Services
1749,LMIA,"LMI Aerospace, Inc.",181213862.5,Capital Goods,Military/Government/Technical
1750,LOGI,Logitech International S.A.,4688318576.76,Technology,Computer peripheral equipment
1751,LOGM,"LogMein, Inc.",5139020000.0,,
1752,EVAR,"Lombard Medical, Inc.",12924086.2231,Health Care,Medical/Dental Instruments
1753,CNCR,Loncar Cancer Immunotherapy ETF,0.0,,
1754,LONE,Lonestar Resources US Inc.,124617980.65,Energy,Oil & Gas Production
1755,LTEA,Long Island Iced Tea Corp.,32622958.01,Consumer Non-Durables,Beverages (Production/Distribution)
1756,LORL,"Loral Space and Communications, Inc.",1226483577.15,Technology,Radio And Television Broadcasting And Communications Equipment
1757,LOXO,"Loxo Oncology, Inc.",1175523509.49,Health Care,Major Pharmaceuticals
1758,LPLA,LPL Financial Holdings Inc.,3612715481.34,Finance,Investment Bankers/Brokers/Service
1759,LRAD,LRAD Corporation,51516166.86,Consumer Non-Durables,Consumer Electronics/Appliances
1760,LYTS,LSI Industries Inc.,250812201.64,Consumer Durables,Building Products
1761,LULU,lululemon athletica inc.,9006166446.3,Consumer Non-Durables,Apparel
1762,LITE,Lumentum Holdings Inc.,2846648795.9,Consumer Durables,Telecommunications Equipment
1763,LMNX,Luminex Corporation,746060680.56,Health Care,Medical/Dental Instruments
1764,LMOS,Lumos Networks Corp.,417299766.6,Public Utilities,Telecommunications Equipment
1765,LUNA,Luna Innovations Incorporated,51531832.271,Health Care,Biotechnology: Commercial Physical & Biological Resarch
1766,MBTF,M B T Financial Corp,246699303.55,Finance,Major Banks
1767,MACQ,"M I Acquisitions, Inc.",0.0,Finance,Business Services
1768,MACQU,"M I Acquisitions, Inc.",0.0,,
1769,MACQW,"M I Acquisitions, Inc.",0.0,Finance,Business Services
1770,MIII,M III Acquisition Corp.,188642200.0,Finance,Business Services
1771,MIIIU,M III Acquisition Corp.,0.0,Finance,Business Services
1772,MIIIW,M III Acquisition Corp.,0.0,Finance,Business Services
1773,MBVX,"MabVax Therapeutics Holdings, Inc.",18825368.9,Health Care,Major Pharmaceuticals
1774,MCBC,Macatawa Bank Corporation,344498998.2,Finance,Major Banks
1775,MFNC,Mackinac Financial Corporation,83929171.4,Finance,Major Banks
1776,MTSI,"MACOM Technology Solutions Holdings, Inc.",2904278796.65,Technology,Semiconductors
1777,MGNX,"MacroGenics, Inc.",709616852.45,Health Care,Major Pharmaceuticals
1778,MDGL,"Madrigal Pharmaceuticals, Inc.",186047995.92,Health Care,Major Pharmaceuticals
1779,MAGS,Magal Security Systems Ltd.,103004306.12,Consumer Durables,Telecommunications Equipment
1780,MGLN,"Magellan Health, Inc.",1616558626.0,Health Care,Hospital/Nursing Management
1781,MGIC,Magic Software Enterprises Ltd.,349202857.5,Technology,Computer Software: Prepackaged Software
1782,CALL,magicJack VocalTec Ltd,119225212.5,Public Utilities,Telecommunications Equipment
1783,MNGA,MagneGas Corporation,25548258.96,Technology,Industrial Machinery/Components
1784,MGYR,"Magyar Bancorp, Inc.",80908369.4,Finance,Savings Institutions
1785,MHLD,"Maiden Holdings, Ltd.",1324261523.15,Finance,Property-Casualty Insurers
1786,MSFG,"MainSource Financial Group, Inc.",828227916.36,Finance,Major Banks
1787,MMYT,MakeMyTrip Limited,1633728067.1,Consumer Services,Transportation Services
1788,MBUU,"Malibu Boats, Inc.",379806178.8,Capital Goods,Marine Transportation
1789,MLVF,"Malvern Bancorp, Inc.",135139337.2,Finance,Banks
1790,MAMS,"MAM Software Group, Inc.",78146055.24,Technology,Computer Software: Prepackaged Software
1791,TUSK,"Mammoth Energy Services, Inc.",808125000.0,Energy,Oilfield Services/Equipment
1792,MANH,"Manhattan Associates, Inc.",3569217132.0,Technology,Computer Software: Prepackaged Software
1793,LOAN,"Manhattan Bridge Capital, Inc",49216967.8,Consumer Services,Real Estate Investment Trusts
1794,MNTX,"Manitex International, Inc.",123777849.15,Technology,Industrial Machinery/Components
1795,MTEX,"Mannatech, Incorporated",49707058.0,Consumer Durables,Specialty Chemicals
1796,MNKD,MannKind Corporation,203420765.375,Health Care,Major Pharmaceuticals
1797,MANT,ManTech International Corporation,1401482787.85,Consumer Services,Other Consumer Services
1798,MARA,"Marathon Patent Group, Inc.",26058337.2,Miscellaneous,Multi-Sector Companies
1799,MCHX,"Marchex, Inc.",116959751.8,Miscellaneous,Business Services
1800,MARPS,Marine Petroleum Trust,9796000.0,Energy,Oil & Gas Production
1801,MRNS,"Marinus Pharmaceuticals, Inc.",26208308.35,Health Care,Major Pharmaceuticals
1802,MKTX,"MarketAxess Holdings, Inc.",7286112978.25,Finance,Investment Bankers/Brokers/Service
1803,MRLN,Marlin Business Services Corp.,305502370.2,Finance,Major Banks
1804,MAR,Marriott International,33289296336.12,Consumer Services,Hotels/Resorts
1805,MBII,"Marrone Bio Innovations, Inc.",49316604.0,Basic Industries,Agricultural Chemicals
1806,MRTN,"Marten Transport, Ltd.",799555417.5,Transportation,Trucking Freight/Courier Services
1807,MMLP,Martin Midstream Partners L.P.,726526621.8,Energy,Oil Refining/Marketing
1808,MRVL,Marvell Technology Group Ltd.,8172111000.0,Technology,Semiconductors
1809,MASI,Masimo Corporation,4703089916.8,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1810,MTCH,"Match Group, Inc.",4147454000.0,Technology,"Computer Software: Programming, Data Processing"
1811,MTLS,Materialise NV,118933709.3,Technology,Computer Software: Prepackaged Software
1812,MTRX,Matrix Service Company,422841276.9,Basic Industries,Engineering & Construction
1813,MAT,"Mattel, Inc.",8715235226.4,Consumer Non-Durables,Recreational Products/Toys
1814,MATR,Mattersight Corporation,93179471.0,Technology,EDP Services
1815,MATW,Matthews International Corporation,2128636026.0,Capital Goods,Metal Fabrications
1816,MXIM,"Maxim Integrated Products, Inc.",12528882360.48,Technology,Semiconductors
1817,MXPT,"MaxPoint Interactive, Inc.",30505539.4,Consumer Services,Advertising
1818,MXWL,"Maxwell Technologies, Inc.",169994150.0,Miscellaneous,Industrial Machinery/Components
1819,MZOR,Mazor Robotics Ltd.,323258677.6,Health Care,Medical/Dental Instruments
1820,MBFI,MB Financial Inc.,3838934505.29,Finance,Major Banks
1821,MBFIP,MB Financial Inc.,105672400.0,Finance,Major Banks
1822,MCFT,"MCBC Holdings, Inc.",286473883.33,Capital Goods,Marine Transportation
1823,MGRC,McGrath RentCorp,818533650.66,Technology,Diversified Commercial Services
1824,MDCA,MDC Partners Inc.,449415855.0,Technology,Advertising
1825,MFIN,Medallion Financial Corp.,46431484.8,Finance,Finance: Consumer Services
1826,MFINL,Medallion Financial Corp.,0.0,Finance,Finance: Consumer Services
1827,MTBC,"Medical Transcription Billing, Corp.",7836395.5698,Technology,Computer Software: Prepackaged Software
1828,MTBCP,"Medical Transcription Billing, Corp.",7471592.192,Technology,Computer Software: Prepackaged Software
1829,MNOV,"MediciNova, Inc.",218905478.52,Health Care,Major Pharmaceuticals
1830,MDSO,"Medidata Solutions, Inc.",3249951513.6,Technology,Computer Software: Prepackaged Software
1831,MDGS,Medigus Ltd.,2320462.182,Health Care,Medical/Dental Instruments
1832,MDWD,MediWound Ltd.,135968783.8,Consumer Durables,Specialty Chemicals
1833,MDVX,Medovex Corp.,21655888.02,Health Care,Medical/Dental Instruments
1834,MDVXW,Medovex Corp.,0.0,Health Care,Medical/Dental Instruments
1835,MEDP,"Medpace Holdings, Inc.",1175410714.92,Health Care,Biotechnology: Commercial Physical & Biological Resarch
1836,MEET,"MeetMe, Inc.",283134478.77,Consumer Services,Advertising
1837,MEIP,"MEI Pharma, Inc.",62513127.6,Health Care,Major Pharmaceuticals
1838,MPEL,Melco Crown Entertainment Limited,2889760074.0,Consumer Services,Hotels/Resorts
1839,MLNX,"Mellanox Technologies, Ltd.",2369318602.3,Technology,Semiconductors
1840,MELR,"Melrose Bancorp, Inc.",45276174.6,Finance,Major Banks
1841,MEMP,Memorial Production Partners LP,12557933.3838,Energy,Oil & Gas Production
1842,MENT,Mentor Graphics Corporation,4067637349.32,Technology,EDP Services
1843,MTSL,MER Telemanagement Solutions Ltd.,6953484.0,Public Utilities,Telecommunications Equipment
1844,MELI,"MercadoLibre, Inc.",9394920764.64,Miscellaneous,Business Services
1845,MBWM,Mercantile Bank Corporation,551765118.95,Finance,Major Banks
1846,MERC,Mercer International Inc.,786033776.7,Basic Industries,Paper
1847,MBVT,"Merchants Bancshares, Inc.",352547123.2,Finance,Major Banks
1848,MRCY,Mercury Systems Inc,1806990854.21,Capital Goods,Electrical Products
1849,EBSB,"Meridian Bancorp, Inc.",1018325995.0,Finance,Major Banks
1850,VIVO,Meridian Bioscience Inc.,544410921.3,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
1851,MRDN,"Meridian Waste Solutions, Inc",5010778.55,Basic Industries,Miscellaneous
1852,MRDNW,"Meridian Waste Solutions, Inc",0.0,Basic Industries,Miscellaneous
1853,MMSI,"Merit Medical Systems, Inc.",1362134010.9,Health Care,Medical/Dental Instruments
1854,MACK,"Merrimack Pharmaceuticals, Inc.",403932067.7,Health Care,Major Pharmaceuticals
1855,MSLI,Merus Labs International Inc.,111138210.7094,Health Care,Major Pharmaceuticals
1856,MRUS,Merus N.V.,453739330.6,Health Care,Major Pharmaceuticals
1857,MLAB,"Mesa Laboratories, Inc.",465030464.64,Capital Goods,Industrial Machinery/Components
1858,MESO,Mesoblast Limited,27939390.15,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1859,CASH,"Meta Financial Group, Inc.",786913160.4,Finance,Savings Institutions
1860,MEOH,Methanex Corporation,4456204764.8,Basic Industries,Major Chemicals
1861,MFRI,"MFRI, Inc.",61308462.6,Capital Goods,Pollution Control Equipment
1862,MGCD,MGC Diagnostics Corporation,42998901.4,Health Care,Medical/Dental Instruments
1863,MGEE,MGE Energy Inc.,2225709354.0,Energy,Electric Utilities: Central
1864,MGPI,"MGP Ingredients, Inc.",783970892.9,Consumer Non-Durables,Beverages (Production/Distribution)
1865,MBOT,Microbot Medical Inc.,174133723.86,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1866,MCHP,Microchip Technology Incorporated,15864477694.5,Technology,Semiconductors
1867,MU,"Micron Technology, Inc.",28197364702.22,Technology,Semiconductors
1868,MICT,"Micronet Enertec Technologies, Inc.",8840800.43,Capital Goods,Electrical Products
1869,MICTW,"Micronet Enertec Technologies, Inc.",0.0,Capital Goods,Electrical Products
1870,MSCC,Microsemi Corporation,6052418763.7,Technology,Semiconductors
1871,MSFT,Microsoft Corporation,496493790935.0,Technology,Computer Software: Prepackaged Software
1872,MSTR,MicroStrategy Incorporated,2172705860.0,Technology,Computer Software: Prepackaged Software
1873,MVIS,"Microvision, Inc.",110310967.8,Capital Goods,Industrial Machinery/Components
1874,MPB,Mid Penn Bancorp,120648964.5,Finance,Major Banks
1875,MTP,Midatech Pharma PLC,5397124.3809,Health Care,Major Pharmaceuticals
1876,MCEP,"Mid-Con Energy Partners, LP",82273588.615,Energy,Oil & Gas Production
1877,MBRG,Middleburg Financial Corporation,255275488.38,Finance,Major Banks
1878,MBCN,Middlefield Banc Corp.,95663177.5893,Finance,Major Banks
1879,MSEX,Middlesex Water Company,617359618.8,Public Utilities,Water Supply
1880,MSBI,"Midland States Bancorp, Inc.",540321932.35,Finance,Major Banks
1881,MOFG,"MidWestOne Financial Group, Inc.",420629320.8,Finance,Major Banks
1882,MIME,Mimecast Limited,1133288541.28,Technology,Computer Software: Prepackaged Software
1883,MDXG,"MiMedx Group, Inc",917354271.45,Health Care,Medical/Dental Instruments
1884,MNDO,MIND C.T.I. Ltd.,54974878.6694,Technology,EDP Services
1885,MB,"MINDBODY, Inc.",1108332470.7,Technology,EDP Services
1886,NERV,"Minerva Neurosciences, Inc",288899867.9,Health Care,Major Pharmaceuticals
1887,MGEN,"Miragen Therapeutics, Inc.",349107000.0,Health Care,Medical Specialities
1888,MRTX,"Mirati Therapeutics, Inc.",139589559.2,Health Care,Major Pharmaceuticals
1889,MIRN,"Mirna Therapeutics, Inc.",48130855.08,Health Care,Major Pharmaceuticals
1890,MSON,"MISONIX, Inc.",91209584.25,Capital Goods,Medical Specialities
1891,MIND,"Mitcham Industries, Inc.",59844302.1,Technology,Diversified Commercial Services
1892,MINDP,"Mitcham Industries, Inc.",0.0,Technology,Diversified Commercial Services
1893,MITK,"Mitek Systems, Inc.",199645782.0,Technology,Computer peripheral equipment
1894,MITL,Mitel Networks Corporation,792808432.0,Technology,Radio And Television Broadcasting And Communications Equipment
1895,MKSI,"MKS Instruments, Inc.",3499604289.5,Capital Goods,Industrial Machinery/Components
1896,MMAC,"MMA Capital Management, LLC",132350206.2,Finance,Real Estate
1897,MINI,"Mobile Mini, Inc.",1436955280.75,Capital Goods,Metal Fabrications
1898,MOBL,"MobileIron, Inc.",401519218.5,Technology,Computer Software: Prepackaged Software
1899,MOCO,"MOCON, Inc.",115914487.5,Capital Goods,Industrial Machinery/Components
1900,MDSY,ModSys International Ltd.,17170995.6,Technology,EDP Services
1901,MLNK,"ModusLink Global Solutions, Inc",79012620.83,Miscellaneous,Business Services
1902,MBRX,"Moleculin Biotech, Inc.",13138039.08,Health Care,Major Pharmaceuticals
1903,MNTA,"Momenta Pharmaceuticals, Inc.",1077795030.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1904,MOMO,Momo Inc.,2116001375.82,Technology,Computer Software: Prepackaged Software
1905,MCRI,"Monarch Casino & Resort, Inc.",485617878.2,Consumer Services,Hotels/Resorts
1906,MDLZ,"Mondelez International, Inc.",66758750150.37,Consumer Non-Durables,Packaged Foods
1907,MGI,"Moneygram International, Inc.",674601709.5,Miscellaneous,Business Services
1908,MPWR,"Monolithic Power Systems, Inc.",3613036010.0,Technology,Semiconductors
1909,TYPE,Monotype Imaging Holdings Inc.,829518276.6,Technology,EDP Services
1910,MNRO,"Monro Muffler Brake, Inc.",1857902851.0,Consumer Services,Automotive Aftermarket
1911,MRCC,Monroe Capital Corporation,259935200.0,,
1912,MNST,Monster Beverage Corporation,27430840000.0,Consumer Non-Durables,Beverages (Production/Distribution)
1913,MSDI,"Monster Digital, Inc.",10171067.4,Technology,Electronic Components
1914,MSDIW,"Monster Digital, Inc.",0.0,Technology,Electronic Components
1915,MORN,"Morningstar, Inc.",3433817439.8,Finance,Investment Managers
1916,MOSY,"MoSys, Inc.",15184085.45,Technology,Semiconductors
1917,MTFB,Motif Bio plc,12829666.2,Health Care,Major Pharmaceuticals
1918,MTFBW,Motif Bio plc,0.0,Health Care,Major Pharmaceuticals
1919,MPAA,"Motorcar Parts of America, Inc.",528473132.33,Capital Goods,Auto Parts:O.E.M.
1920,MPVD,Mountain Province Diamonds Inc.,623293448.7,Basic Industries,Precious Metals
1921,MOXC,"Moxian, Inc.",212412820.83,Technology,"Computer Software: Programming, Data Processing"
1922,MRVC,"MRV Communications, Inc.",50722892.9,Technology,Semiconductors
1923,MSBF,MSB Financial Corp.,95659987.0,Finance,Savings Institutions
1924,MSG,MSG Networks Inc.,4544278842.4,Consumer Services,Services-Misc. Amusement & Recreation
1925,MTGE,MTGE Investment Corp.,757956900.0,Consumer Services,Real Estate Investment Trusts
1926,MTGEP,MTGE Investment Corp.,51479800.0,Consumer Services,Real Estate Investment Trusts
1927,MTSC,MTS Systems Corporation,922127057.6,Capital Goods,Industrial Machinery/Components
1928,LABL,Multi-Color Corporation,1235394163.8,Miscellaneous,Publishing
1929,MFSF,MutualFirst Financial Inc.,229614704.55,Finance,Major Banks
1930,MYSZ,"My Size, Inc.",40492325.7,Technology,Computer Software: Prepackaged Software
1931,MYL,Mylan N.V.,24176055330.54,Health Care,Major Pharmaceuticals
1932,MYOK,"MyoKardia, Inc.",394433924.9,Health Care,Major Pharmaceuticals
1933,MYOS,MYOS RENS Technology Inc.,17372646.72,Health Care,Major Pharmaceuticals
1934,MYRG,"MYR Group, Inc.",624434189.34,Basic Industries,Water Supply
1935,MYGN,"Myriad Genetics, Inc.",1317571124.85,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
1936,NBRV,Nabriva Therapeutics AG,269076240.0,Health Care,Major Pharmaceuticals
